response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.2483,0.0000,0.0000,0.0000,0.2451,0.0031,200,22.9105
0.2616,0.0000,0.0000,0.0001,0.2583,0.0031,200,22.9028
0.2673,0.0000,0.0000,0.0000,0.2659,0.0013,200,22.9066
0.2632,0.0000,0.0000,0.0000,0.2618,0.0014,200,22.9187
0.2637,0.0000,0.0000,0.0000,0.2580,0.0057,200,22.9201
0.2565,0.0000,0.0000,0.0000,0.2546,0.0018,200,22.9298
0.2631,0.0000,0.0000,0.0000,0.2616,0.0015,200,22.9265
0.2711,0.0000,0.0000,0.0000,0.2691,0.0019,200,22.9234
0.2759,0.0000,0.0000,0.0000,0.2728,0.0031,200,22.9194
0.2590,0.0000,0.0000,0.0000,0.2575,0.0014,200,22.9399
0.2679,0.0000,0.0000,0.0000,0.2640,0.0039,200,22.9359
0.2708,0.0000,0.0000,0.0000,0.2698,0.0009,200,22.9341
0.2493,0.0000,0.0000,0.0000,0.2471,0.0021,200,22.9680
0.2538,0.0000,0.0000,0.0000,0.2499,0.0038,200,22.9648
0.2668,0.0000,0.0000,0.0000,0.2649,0.0018,200,22.9553
0.2618,0.0000,0.0000,0.0000,0.2604,0.0013,200,22.9630
0.2627,0.0000,0.0000,0.0000,0.2608,0.0019,200,22.9828
0.2532,0.0000,0.0000,0.0000,0.2516,0.0016,200,22.9941
0.2580,0.0000,0.0000,0.0000,0.2534,0.0046,200,22.9957
0.2805,0.0000,0.0000,0.0000,0.2764,0.0040,200,22.9742
0.2752,0.0000,0.0000,0.0000,0.2719,0.0033,200,22.9863
0.2517,0.0000,0.0000,0.0000,0.2478,0.0038,200,23.0099
0.2717,0.0000,0.0000,0.0000,0.2701,0.0015,200,22.9931
0.2682,0.0000,0.0000,0.0000,0.2610,0.0071,200,23.0018
0.2711,0.0000,0.0000,0.0000,0.2700,0.0011,200,23.0007
0.2676,0.0000,0.0000,0.0000,0.2618,0.0058,200,23.0049
0.2615,0.0000,0.0000,0.0000,0.2594,0.0020,200,23.0153
0.2542,0.0000,0.0000,0.0000,0.2532,0.0010,200,23.0238
0.2615,0.0000,0.0000,0.0000,0.2594,0.0020,200,23.0233
0.2593,0.0000,0.0000,0.0001,0.2557,0.0035,200,23.0308
0.2574,0.0000,0.0000,0.0001,0.2556,0.0016,200,23.0358
0.2693,0.0000,0.0000,0.0000,0.2655,0.0037,200,23.0252
0.2561,0.0000,0.0000,0.0000,0.2535,0.0025,200,23.0418
0.2472,0.0000,0.0000,0.0000,0.2453,0.0018,200,23.0566
0.2662,0.0000,0.0000,0.0000,0.2610,0.0052,200,23.0384
0.2474,0.0000,0.0000,0.0000,0.2446,0.0027,200,23.0700
0.2616,0.0000,0.0000,0.0000,0.2592,0.0023,200,23.0709
0.2543,0.0000,0.0000,0.0000,0.2512,0.0029,200,23.0822
0.2546,0.0000,0.0000,0.0000,0.2500,0.0045,200,23.0937
0.2563,0.0000,0.0000,0.0001,0.2532,0.0030,200,23.0928
0.2452,0.0000,0.0000,0.0000,0.2415,0.0036,200,23.1099
0.2776,0.0000,0.0000,0.0000,0.2711,0.0064,200,23.0852
0.2610,0.0000,0.0000,0.0000,0.2595,0.0015,200,23.1114
0.2575,0.0000,0.0000,0.0000,0.2558,0.0016,200,23.1310
0.2666,0.0000,0.0000,0.0000,0.2638,0.0028,200,23.1374
0.2530,0.0000,0.0000,0.0000,0.2514,0.0015,200,23.1587
0.2668,0.0000,0.0000,0.0000,0.2623,0.0044,200,23.1480
0.2719,0.0000,0.0000,0.0000,0.2673,0.0046,200,23.1436
0.2786,0.0000,0.0000,0.0000,0.2764,0.0021,200,23.1394
0.2673,0.0000,0.0000,0.0000,0.2542,0.0130,200,23.1509
0.2705,0.0000,0.0000,0.0000,0.2690,0.0014,200,23.1499
0.2619,0.0000,0.0000,0.0000,0.2587,0.0031,200,23.1644
0.2555,0.0000,0.0000,0.0000,0.2526,0.0029,200,23.1863
0.2696,0.0000,0.0000,0.0000,0.2678,0.0017,200,23.1740
0.2673,0.0000,0.0000,0.0001,0.2643,0.0028,200,23.1820
0.2663,0.0000,0.0000,0.0000,0.2609,0.0053,200,23.1838
0.2633,0.0000,0.0000,0.0000,0.2617,0.0014,200,23.1896
0.2574,0.0000,0.0000,0.0000,0.2555,0.0019,200,23.1988
0.2646,0.0000,0.0000,0.0000,0.2631,0.0014,200,23.1945
0.2587,0.0000,0.0000,0.0000,0.2562,0.0023,200,23.2039
0.2498,0.0000,0.0000,0.0000,0.2477,0.0020,200,23.2173
0.2729,0.0000,0.0000,0.0000,0.2677,0.0052,200,23.1953
0.2662,0.0000,0.0000,0.0000,0.2643,0.0019,200,23.2049
0.2559,0.0000,0.0000,0.0000,0.2545,0.0014,200,23.2186
0.2605,0.0000,0.0000,0.0000,0.2581,0.0023,200,23.2248
0.2661,0.0000,0.0000,0.0000,0.2642,0.0019,200,23.2221
0.2502,0.0000,0.0000,0.0001,0.2485,0.0016,200,23.2474
0.2560,0.0000,0.0000,0.0001,0.2543,0.0013,200,23.2537
0.2501,0.0000,0.0000,0.0000,0.2449,0.0052,200,23.2615
0.2668,0.0000,0.0000,0.0000,0.2583,0.0084,200,23.2456
0.2563,0.0000,0.0000,0.0000,0.2530,0.0032,200,23.2700
0.2753,0.0000,0.0000,0.0000,0.2733,0.0020,200,23.2547
0.2721,0.0000,0.0000,0.0002,0.2693,0.0026,200,23.2617
0.2646,0.0000,0.0000,0.0000,0.2553,0.0093,200,23.2725
0.2641,0.0000,0.0000,0.0000,0.2619,0.0022,200,23.2768
0.2773,0.0000,0.0000,0.0000,0.2724,0.0049,200,23.2647
0.2646,0.0000,0.0000,0.0000,0.2591,0.0053,200,23.2781
0.2740,0.0000,0.0000,0.0000,0.2726,0.0013,200,23.2718
0.2687,0.0000,0.0000,0.0000,0.2669,0.0018,200,23.2848
0.2655,0.0000,0.0000,0.0001,0.2611,0.0043,200,23.2901
0.2533,0.0000,0.0000,0.0000,0.2517,0.0015,200,23.3038
0.2653,0.0000,0.0000,0.0002,0.2615,0.0035,200,23.2932
0.2636,0.0000,0.0000,0.0000,0.2622,0.0013,200,23.2979
0.2703,0.0000,0.0000,0.0002,0.2686,0.0014,200,23.2945
0.2505,0.0000,0.0000,0.0000,0.2492,0.0012,200,23.3174
0.2666,0.0000,0.0000,0.0000,0.2651,0.0015,200,23.3046
0.2563,0.0000,0.0000,0.0000,0.2526,0.0037,200,23.3365
0.2628,0.0000,0.0000,0.0001,0.2593,0.0033,200,23.3325
0.2461,0.0000,0.0000,0.0000,0.2430,0.0030,200,23.3551
0.2552,0.0000,0.0000,0.0000,0.2536,0.0015,200,23.3483
0.2573,0.0000,0.0000,0.0000,0.2560,0.0012,200,23.3491
0.2648,0.0000,0.0000,0.0000,0.2596,0.0051,200,23.3725
0.2750,0.0000,0.0000,0.0000,0.2716,0.0033,200,23.3627
0.2571,0.0000,0.0000,0.0000,0.2554,0.0016,200,23.3885
0.2464,0.0000,0.0000,0.0000,0.2450,0.0013,200,23.4118
0.2631,0.0000,0.0000,0.0000,0.2617,0.0013,200,23.4040
0.2568,0.0000,0.0000,0.0000,0.2542,0.0026,200,23.4182
0.2603,0.0000,0.0000,0.0001,0.2549,0.0051,200,23.4148
0.2660,0.0000,0.0000,0.0000,0.2615,0.0044,200,23.4155
0.2615,0.0000,0.0000,0.0001,0.2585,0.0029,200,23.4204
0.2674,0.0000,0.0000,0.0000,0.2656,0.0017,200,23.4179
0.2629,0.0000,0.0000,0.0000,0.2599,0.0029,200,23.4264
0.2533,0.0000,0.0000,0.0000,0.2517,0.0016,200,23.4418
0.2568,0.0000,0.0000,0.0002,0.2536,0.0029,200,23.4563
0.2774,0.0000,0.0000,0.0000,0.2727,0.0045,200,23.4436
0.2685,0.0000,0.0000,0.0000,0.2664,0.0020,200,23.4529
0.2741,0.0000,0.0000,0.0000,0.2595,0.0145,200,23.4501
0.2582,0.0000,0.0000,0.0000,0.2561,0.0020,200,23.4671
0.2777,0.0000,0.0000,0.0000,0.2739,0.0038,200,23.4493
0.2688,0.0000,0.0000,0.0000,0.2643,0.0044,200,23.4626
0.2763,0.0000,0.0000,0.0000,0.2709,0.0053,200,23.4591
0.2706,0.0000,0.0000,0.0000,0.2669,0.0037,200,23.4711
0.2823,0.0000,0.0000,0.0000,0.2689,0.0133,200,23.4745
0.2604,0.0000,0.0000,0.0000,0.2592,0.0011,200,23.4976
0.2731,0.0000,0.0000,0.0000,0.2713,0.0017,200,23.4853
0.2911,0.0000,0.0000,0.0000,0.2898,0.0012,200,23.4683
0.2724,0.0000,0.0000,0.0000,0.2698,0.0025,200,23.4882
0.2547,0.0000,0.0000,0.0000,0.2494,0.0053,200,23.5117
0.2596,0.0000,0.0000,0.0000,0.2572,0.0022,200,23.5097
0.2612,0.0000,0.0000,0.0000,0.2595,0.0017,200,23.5123
0.2556,0.0000,0.0000,0.0000,0.2524,0.0030,200,23.5263
0.2601,0.0000,0.0000,0.0000,0.2566,0.0035,200,23.5371
0.2577,0.0000,0.0000,0.0000,0.2553,0.0024,200,23.5426
0.2602,0.0000,0.0000,0.0000,0.2575,0.0026,200,23.5410
0.2785,0.0000,0.0000,0.0000,0.2687,0.0098,200,23.5338
0.2564,0.0000,0.0000,0.0000,0.2482,0.0082,200,23.5571
0.2849,0.0000,0.0000,0.0000,0.2828,0.0020,200,23.5301
0.2685,0.0000,0.0000,0.0000,0.2632,0.0052,200,23.5556
0.2791,0.0000,0.0000,0.0000,0.2756,0.0034,200,23.5458
0.2878,0.0000,0.0000,0.0000,0.2839,0.0038,200,23.5421
0.2766,0.0000,0.0000,0.0000,0.2698,0.0067,200,23.5585
0.2750,0.0000,0.0000,0.0000,0.2729,0.0020,200,23.5680
0.2824,0.0000,0.0000,0.0001,0.2779,0.0044,200,23.5615
0.2914,0.0000,0.0000,0.0000,0.2896,0.0018,200,23.5536
0.2839,0.0000,0.0000,0.0000,0.2813,0.0025,200,23.5648
0.2820,0.0000,0.0000,0.0000,0.2792,0.0027,200,23.5713
0.2580,0.0000,0.0000,0.0000,0.2552,0.0025,200,23.6012
0.2702,0.0000,0.0000,0.0001,0.2661,0.0038,200,23.5928
0.2648,0.0000,0.0000,0.0000,0.2617,0.0030,200,23.6036
0.2757,0.0000,0.0000,0.0000,0.2734,0.0022,200,23.5953
0.2681,0.0000,0.0000,0.0000,0.2659,0.0022,200,23.6065
0.2595,0.0000,0.0000,0.0000,0.2580,0.0013,200,23.6373
0.2453,0.0000,0.0000,0.0000,0.2442,0.0011,200,23.6582
0.2616,0.0000,0.0000,0.0000,0.2599,0.0016,200,23.6456
0.2771,0.0000,0.0000,0.0000,0.2723,0.0046,200,23.6378
0.2612,0.0000,0.0000,0.0000,0.2592,0.0019,200,23.6671
0.2559,0.0000,0.0000,0.0000,0.2539,0.0019,200,23.6751
0.2602,0.0000,0.0000,0.0000,0.2585,0.0016,200,23.6750
0.2629,0.0000,0.0000,0.0000,0.2579,0.0049,200,23.6819
0.2654,0.0000,0.0000,0.0000,0.2632,0.0021,200,23.6815
0.2549,0.0000,0.0000,0.0000,0.2528,0.0021,200,23.6951
0.2646,0.0000,0.0000,0.0000,0.2626,0.0019,200,23.6892
0.2724,0.0000,0.0000,0.0000,0.2702,0.0021,200,23.6854
0.2513,0.0000,0.0000,0.0000,0.2501,0.0011,200,23.7130
0.2493,0.0000,0.0000,0.0000,0.2463,0.0029,200,23.7253
0.2575,0.0000,0.0000,0.0000,0.2564,0.0010,200,23.7213
0.2646,0.0000,0.0000,0.0000,0.2588,0.0058,200,23.7243
0.2600,0.0000,0.0000,0.0000,0.2546,0.0053,200,23.7314
0.2727,0.0000,0.0000,0.0000,0.2667,0.0057,200,23.7209
0.2694,0.0000,0.0000,0.0000,0.2673,0.0021,200,23.7271
0.2651,0.0000,0.0000,0.0000,0.2632,0.0017,200,23.7354
0.2632,0.0000,0.0000,0.0008,0.2605,0.0016,200,23.7422
0.2535,0.0000,0.0000,0.0000,0.2521,0.0013,200,23.7580
0.2588,0.0000,0.0000,0.0000,0.2519,0.0069,200,23.7567
0.2528,0.0000,0.0000,0.0000,0.2494,0.0032,200,23.7664
0.2653,0.0000,0.0000,0.0000,0.2622,0.0030,200,23.7584
0.2599,0.0000,0.0000,0.0001,0.2547,0.0049,200,23.7693
0.2706,0.0000,0.0000,0.0000,0.2688,0.0017,200,23.7606
0.2757,0.0000,0.0000,0.0000,0.2741,0.0016,200,23.7594
0.2658,0.0000,0.0000,0.0000,0.2644,0.0013,200,23.7736
0.2620,0.0000,0.0000,0.0001,0.2601,0.0017,200,23.7819
0.2542,0.0000,0.0000,0.0000,0.2507,0.0034,200,23.8003
0.2593,0.0000,0.0000,0.0000,0.2549,0.0043,200,23.7972
0.2579,0.0000,0.0000,0.0000,0.2558,0.0020,200,23.8011
0.2495,0.0000,0.0000,0.0000,0.2479,0.0015,200,23.8135
0.2719,0.0000,0.0000,0.0000,0.2664,0.0054,200,23.8123
0.2609,0.0000,0.0000,0.0000,0.2566,0.0043,200,23.8241
0.2704,0.0000,0.0000,0.0000,0.2664,0.0040,200,23.8249
0.2812,0.0000,0.0000,0.0000,0.2776,0.0035,200,23.8149
0.2654,0.0000,0.0000,0.0000,0.2630,0.0023,200,23.8351
0.2581,0.0000,0.0000,0.0000,0.2544,0.0036,200,23.8429
0.2755,0.0000,0.0000,0.0000,0.2732,0.0022,200,23.8299
0.2657,0.0000,0.0000,0.0001,0.2639,0.0016,200,23.8439
0.2534,0.0000,0.0000,0.0000,0.2523,0.0011,200,23.8592
0.2711,0.0000,0.0000,0.0000,0.2698,0.0012,200,23.8449
0.2685,0.0000,0.0000,0.0000,0.2672,0.0013,200,23.8532
0.2610,0.0000,0.0000,0.0011,0.2580,0.0011,200,23.8631
0.2770,0.0000,0.0000,0.0000,0.2686,0.0083,200,23.8487
0.2602,0.0000,0.0000,0.0000,0.2586,0.0016,200,23.8684
0.2574,0.0000,0.0000,0.0000,0.2560,0.0013,200,23.8746
0.2644,0.0000,0.0000,0.0000,0.2621,0.0021,200,23.8710
0.2475,0.0000,0.0000,0.0000,0.2463,0.0011,200,23.9035
0.2600,0.0000,0.0000,0.0000,0.2587,0.0012,200,23.8967
0.2591,0.0000,0.0000,0.0000,0.2562,0.0028,200,23.9072
0.2550,0.0000,0.0000,0.0000,0.2527,0.0023,200,23.9309
0.2748,0.0000,0.0000,0.0001,0.2721,0.0024,200,23.9148
0.2650,0.0000,0.0000,0.0000,0.2626,0.0023,200,23.9283
0.2591,0.0000,0.0000,0.0000,0.2565,0.0025,200,23.9352
0.2559,0.0000,0.0000,0.0000,0.2542,0.0016,200,23.9501
0.2624,0.0000,0.0000,0.0000,0.2572,0.0050,200,23.9448
0.2634,0.0000,0.0000,0.0000,0.2620,0.0013,200,23.9469
0.2627,0.0000,0.0000,0.0000,0.2592,0.0034,200,23.9538
0.2554,0.0000,0.0000,0.0000,0.2538,0.0015,200,23.9643
0.2504,0.0000,0.0000,0.0000,0.2461,0.0043,200,23.9746
0.2676,0.0000,0.0000,0.0000,0.2662,0.0014,200,23.9578
0.2600,0.0000,0.0000,0.0000,0.2589,0.0011,200,23.9788
0.2583,0.0000,0.0000,0.0000,0.2561,0.0021,200,23.9913
0.2638,0.0000,0.0000,0.0000,0.2620,0.0018,200,23.9889
0.2657,0.0000,0.0000,0.0000,0.2613,0.0043,200,23.9965
0.2696,0.0000,0.0000,0.0000,0.2679,0.0016,200,24.0005
0.2599,0.0000,0.0000,0.0000,0.2487,0.0111,200,24.0115
0.2780,0.0000,0.0000,0.0000,0.2766,0.0013,200,23.9936
0.2605,0.0000,0.0000,0.0000,0.2564,0.0040,200,24.0193
0.2650,0.0000,0.0000,0.0001,0.2589,0.0059,200,24.0155
0.2756,0.0000,0.0000,0.0000,0.2731,0.0025,200,24.0053
0.2557,0.0000,0.0000,0.0000,0.2510,0.0046,200,24.0292
0.2636,0.0000,0.0000,0.0000,0.2583,0.0052,200,24.0237
0.2677,0.0000,0.0000,0.0000,0.2660,0.0016,200,24.0312
0.2592,0.0000,0.0000,0.0000,0.2569,0.0023,200,24.0439
0.2653,0.0000,0.0000,0.0000,0.2637,0.0015,200,24.0394
0.2768,0.0000,0.0000,0.0000,0.2728,0.0040,200,24.0351
0.2579,0.0000,0.0000,0.0001,0.2525,0.0052,200,24.0545
0.2529,0.0000,0.0000,0.0000,0.2475,0.0053,200,24.0630
0.2581,0.0000,0.0000,0.0000,0.2569,0.0011,200,24.0590
0.2632,0.0000,0.0000,0.0000,0.2618,0.0014,200,24.0565
0.2562,0.0000,0.0000,0.0000,0.2531,0.0030,200,24.0851
0.2504,0.0000,0.0000,0.0000,0.2467,0.0036,200,24.1010
0.2693,0.0000,0.0000,0.0001,0.2662,0.0030,200,24.0843
0.2568,0.0000,0.0000,0.0000,0.2537,0.0031,200,24.1005
0.2463,0.0000,0.0000,0.0000,0.2446,0.0016,200,24.1126
0.2664,0.0000,0.0000,0.0000,0.2651,0.0013,200,24.0954
0.2565,0.0000,0.0000,0.0000,0.2553,0.0011,200,24.1095
0.2736,0.0000,0.0000,0.0000,0.2719,0.0016,200,24.0961
0.2665,0.0000,0.0000,0.0000,0.2653,0.0011,200,24.1054
0.2535,0.0000,0.0000,0.0000,0.2521,0.0013,200,24.1241
0.2648,0.0000,0.0000,0.0000,0.2626,0.0022,200,24.1160
0.2552,0.0000,0.0000,0.0000,0.2534,0.0017,200,24.1286
0.2651,0.0000,0.0000,0.0000,0.2629,0.0022,200,24.1218
0.2640,0.0000,0.0000,0.0000,0.2628,0.0011,200,24.1257
0.2607,0.0000,0.0000,0.0000,0.2594,0.0013,200,24.1320
0.2478,0.0000,0.0000,0.0000,0.2462,0.0016,200,24.1509
0.2644,0.0000,0.0000,0.0000,0.2593,0.0050,200,24.1354
0.2609,0.0000,0.0000,0.0000,0.2584,0.0025,200,24.1567
0.2586,0.0000,0.0000,0.0000,0.2554,0.0031,200,24.1663
0.2576,0.0000,0.0000,0.0000,0.2557,0.0018,200,24.1860
0.2552,0.0000,0.0000,0.0000,0.2536,0.0015,200,24.1942
0.2624,0.0000,0.0000,0.0000,0.2593,0.0031,200,24.1933
0.2572,0.0000,0.0000,0.0000,0.2516,0.0055,200,24.2060
0.2771,0.0000,0.0000,0.0000,0.2734,0.0035,200,24.1896
0.2614,0.0000,0.0000,0.0000,0.2596,0.0017,200,24.2071
0.2504,0.0000,0.0000,0.0000,0.2475,0.0029,200,24.2250
0.2568,0.0000,0.0000,0.0000,0.2505,0.0063,200,24.2196
0.2645,0.0000,0.0000,0.0000,0.2613,0.0031,200,24.2166
0.2716,0.0000,0.0000,0.0000,0.2687,0.0029,200,24.2103
0.2671,0.0000,0.0000,0.0000,0.2639,0.0031,200,24.2253
0.2610,0.0000,0.0000,0.0000,0.2596,0.0013,200,24.2388
0.2571,0.0000,0.0000,0.0000,0.2556,0.0014,200,24.2496
0.2601,0.0000,0.0000,0.0000,0.2586,0.0014,200,24.2527
0.2531,0.0000,0.0000,0.0000,0.2511,0.0020,200,24.2714
0.2665,0.0000,0.0000,0.0000,0.2648,0.0016,200,24.2622
0.2585,0.0000,0.0000,0.0000,0.2560,0.0024,200,24.2806
0.2601,0.0000,0.0000,0.0001,0.2570,0.0029,200,24.2798
0.2705,0.0000,0.0000,0.0000,0.2688,0.0016,200,24.2701
0.2589,0.0000,0.0000,0.0001,0.2562,0.0027,200,24.2849
0.2751,0.0000,0.0000,0.0000,0.2727,0.0024,200,24.2716
0.2688,0.0000,0.0000,0.0000,0.2669,0.0015,200,24.2810
0.2716,0.0000,0.0000,0.0000,0.2665,0.0050,200,24.2873
0.2566,0.0000,0.0000,0.0000,0.2544,0.0021,200,24.3125
0.2561,0.0000,0.0000,0.0000,0.2500,0.0061,200,24.3159
0.2740,0.0000,0.0000,0.0000,0.2718,0.0021,200,24.2989
0.2600,0.0000,0.0000,0.0000,0.2582,0.0018,200,24.3171
0.2725,0.0000,0.0000,0.0000,0.2676,0.0048,200,24.3047
0.2609,0.0000,0.0000,0.0000,0.2591,0.0017,200,24.3197
0.2800,0.0000,0.0000,0.0000,0.2786,0.0014,200,24.3031
0.2744,0.0000,0.0000,0.0000,0.2724,0.0019,200,24.3119
0.2598,0.0000,0.0000,0.0000,0.2579,0.0019,200,24.3413
0.2516,0.0000,0.0000,0.0000,0.2499,0.0015,200,24.3514
0.2471,0.0000,0.0000,0.0002,0.2456,0.0013,200,24.3589
0.2554,0.0000,0.0000,0.0000,0.2539,0.0014,200,24.3573
0.2570,0.0000,0.0000,0.0000,0.2529,0.0040,200,24.3660
0.2729,0.0000,0.0000,0.0000,0.2671,0.0056,200,24.3536
0.2668,0.0000,0.0000,0.0000,0.2650,0.0017,200,24.3618
0.2554,0.0000,0.0000,0.0000,0.2539,0.0015,200,24.3775
0.2643,0.0000,0.0000,0.0000,0.2628,0.0015,200,24.3718
0.2567,0.0000,0.0000,0.0000,0.2535,0.0031,200,24.3838
0.2699,0.0000,0.0000,0.0000,0.2644,0.0053,200,24.3808
0.2529,0.0000,0.0000,0.0000,0.2463,0.0065,200,24.3988
0.2822,0.0000,0.0000,0.0000,0.2783,0.0039,200,24.3697
0.2633,0.0000,0.0000,0.0000,0.2606,0.0026,200,24.3927
0.2705,0.0000,0.0000,0.0000,0.2691,0.0014,200,24.3869
0.2714,0.0000,0.0000,0.0001,0.2695,0.0017,200,24.3897
0.2639,0.0000,0.0000,0.0000,0.2622,0.0017,200,24.3998
0.2601,0.0000,0.0000,0.0000,0.2572,0.0028,200,24.4176
0.2589,0.0000,0.0000,0.0000,0.2555,0.0033,200,24.4249
0.2542,0.0000,0.0000,0.0000,0.2523,0.0019,200,24.4436
0.2584,0.0000,0.0000,0.0000,0.2567,0.0017,200,24.4494
0.2638,0.0000,0.0000,0.0000,0.2591,0.0045,200,24.4557
0.2574,0.0000,0.0000,0.0000,0.2543,0.0030,200,24.4632
0.2502,0.0000,0.0000,0.0000,0.2484,0.0017,200,24.4754
0.2612,0.0000,0.0000,0.0003,0.2593,0.0016,200,24.4685
0.2555,0.0000,0.0000,0.0000,0.2539,0.0015,200,24.4765
0.2737,0.0000,0.0000,0.0000,0.2708,0.0029,200,24.4667
0.2625,0.0000,0.0000,0.0000,0.2608,0.0017,200,24.4811
0.2647,0.0000,0.0000,0.0000,0.2632,0.0015,200,24.4819
0.2598,0.0000,0.0000,0.0000,0.2583,0.0014,200,24.4999
0.2691,0.0000,0.0000,0.0000,0.2638,0.0052,200,24.4924
0.2596,0.0000,0.0000,0.0000,0.2579,0.0015,200,24.5067
0.2512,0.0000,0.0000,0.0001,0.2494,0.0017,200,24.5245
0.2655,0.0000,0.0000,0.0000,0.2637,0.0016,200,24.5128
0.2467,0.0000,0.0000,0.0000,0.2435,0.0031,200,24.5398
0.2506,0.0000,0.0000,0.0000,0.2490,0.0015,200,24.5391
0.2642,0.0000,0.0000,0.0000,0.2628,0.0014,200,24.5287
0.2532,0.0000,0.0000,0.0000,0.2515,0.0017,200,24.5439
0.2653,0.0000,0.0000,0.0000,0.2627,0.0025,200,24.5406
0.2646,0.0000,0.0000,0.0000,0.2611,0.0034,200,24.5498
0.2716,0.0000,0.0000,0.0001,0.2686,0.0018,200,24.5467
0.2491,0.0000,0.0000,0.0000,0.2468,0.0021,200,24.5721
0.2563,0.0000,0.0000,0.0000,0.2541,0.0021,200,24.5691
0.2678,0.0000,0.0000,0.0000,0.2665,0.0012,200,24.5590
0.2537,0.0000,0.0000,0.0002,0.2518,0.0017,200,24.5771
0.2586,0.0000,0.0000,0.0000,0.2559,0.0026,200,24.5806
0.2592,0.0000,0.0000,0.0000,0.2565,0.0026,200,24.5832
0.2700,0.0000,0.0000,0.0000,0.2650,0.0050,200,24.5729
0.2683,0.0000,0.0000,0.0000,0.2669,0.0014,200,24.5771
0.2463,0.0000,0.0000,0.0000,0.2448,0.0014,200,24.6030
0.2473,0.0000,0.0000,0.0000,0.2451,0.0022,200,24.6060
0.2694,0.0000,0.0000,0.0000,0.2681,0.0012,200,24.5863
0.2578,0.0000,0.0000,0.0000,0.2563,0.0015,200,24.6012
0.2546,0.0000,0.0000,0.0000,0.2532,0.0013,200,24.6127
0.2584,0.0000,0.0000,0.0000,0.2557,0.0027,200,24.6230
0.2528,0.0000,0.0000,0.0000,0.2507,0.0020,200,24.6329
0.2622,0.0000,0.0000,0.0000,0.2609,0.0012,200,24.6286
0.2572,0.0000,0.0000,0.0000,0.2553,0.0018,200,24.6406
0.2718,0.0000,0.0000,0.0000,0.2681,0.0035,200,24.6265
0.2494,0.0000,0.0000,0.0000,0.2481,0.0012,200,24.6517
0.2678,0.0000,0.0000,0.0000,0.2662,0.0016,200,24.6362
0.2602,0.0000,0.0000,0.0000,0.2571,0.0030,200,24.6560
0.2660,0.0000,0.0000,0.0000,0.2630,0.0028,200,24.6507
0.2611,0.0000,0.0000,0.0000,0.2600,0.0011,200,24.6637
0.2724,0.0000,0.0000,0.0000,0.2702,0.0021,200,24.6574
0.2838,0.0000,0.0000,0.0000,0.2791,0.0047,200,24.6519
0.2785,0.0000,0.0000,0.0000,0.2747,0.0037,200,24.6611
0.2627,0.0000,0.0000,0.0000,0.2595,0.0032,200,24.6778
0.2603,0.0000,0.0000,0.0000,0.2584,0.0018,200,24.6837
0.2541,0.0000,0.0000,0.0002,0.2525,0.0014,200,24.6979
0.2570,0.0000,0.0000,0.0000,0.2539,0.0030,200,24.7079
0.2508,0.0000,0.0000,0.0000,0.2471,0.0036,200,24.7256
0.2573,0.0000,0.0000,0.0000,0.2544,0.0028,200,24.7206
0.2628,0.0000,0.0000,0.0000,0.2604,0.0023,200,24.7195
0.2528,0.0000,0.0000,0.0001,0.2505,0.0022,200,24.7320
0.2597,0.0000,0.0000,0.0000,0.2567,0.0029,200,24.7297
0.2638,0.0000,0.0000,0.0000,0.2603,0.0034,200,24.7437
0.2633,0.0000,0.0000,0.0000,0.2607,0.0026,200,24.7466
0.2742,0.0000,0.0000,0.0000,0.2710,0.0031,200,24.7405
0.2599,0.0000,0.0000,0.0000,0.2570,0.0028,200,24.7596
0.2563,0.0000,0.0000,0.0000,0.2550,0.0011,200,24.7662
0.2673,0.0000,0.0000,0.0000,0.2652,0.0020,200,24.7615
0.2540,0.0000,0.0000,0.0000,0.2521,0.0018,200,24.7757
0.2472,0.0000,0.0000,0.0000,0.2451,0.0020,200,24.7865
0.2598,0.0000,0.0000,0.0000,0.2582,0.0016,200,24.7783
0.2525,0.0000,0.0000,0.0000,0.2505,0.0019,200,24.7897
0.2543,0.0000,0.0000,0.0000,0.2508,0.0033,200,24.7971
0.2639,0.0000,0.0000,0.0000,0.2619,0.0019,200,24.7929
0.2474,0.0000,0.0000,0.0002,0.2436,0.0036,200,24.8211
0.2650,0.0000,0.0000,0.0000,0.2631,0.0018,200,24.8059
0.2522,0.0000,0.0000,0.0000,0.2503,0.0018,200,24.8254
0.2646,0.0000,0.0000,0.0000,0.2632,0.0013,200,24.8145
0.2535,0.0000,0.0000,0.0000,0.2505,0.0030,200,24.8309
0.2611,0.0000,0.0000,0.0000,0.2596,0.0014,200,24.8268
0.2729,0.0000,0.0000,0.0000,0.2714,0.0014,200,24.8183
0.2563,0.0000,0.0000,0.0000,0.2537,0.0025,200,24.8392
0.2523,0.0000,0.0000,0.0000,0.2480,0.0042,200,24.8493
0.2499,0.0000,0.0000,0.0000,0.2460,0.0039,200,24.8533
0.2651,0.0000,0.0000,0.0000,0.2628,0.0022,200,24.8424
0.2660,0.0000,0.0000,0.0000,0.2640,0.0019,200,24.8454
0.2727,0.0000,0.0000,0.0000,0.2711,0.0016,200,24.8429
0.2607,0.0000,0.0000,0.0000,0.2586,0.0020,200,24.8590
